camn,frame,timestamp,cam_received_timestamp,device_timestamp,block_id,x,y,area,slope,eccentricity,frame_pt_idx,cur_val,mean_val,sumsqf_val
5,946,NaN,1744163775.3929145,269803061811,1152,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,946,NaN,1744163775.3999462,259753071861,1160,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,947,NaN,1744163775.40144,258133052772,1157,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,947,NaN,1744163775.4029448,271843144551,1150,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,947,NaN,1744163775.402894,269813062098,1153,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,947,NaN,1744163775.4099333,259763072148,1161,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,948,NaN,1744163775.4116225,258143053059,1158,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,948,NaN,1744163775.4129856,271853144865,1151,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,948,NaN,1744163775.4129205,269823062385,1154,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,948,NaN,1744163775.4199967,259773072462,1162,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,949,NaN,1744163775.421423,258153053373,1159,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,949,NaN,1744163775.4229267,271863145152,1152,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,949,NaN,1744163775.4228802,269833062672,1155,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,949,NaN,1744163775.4300158,259783072749,1163,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,950,NaN,1744163775.4314902,258163053660,1160,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,950,NaN,1744163775.4329002,271873145439,1153,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,950,NaN,1744163775.4329684,269843062986,1156,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,950,NaN,1744163775.440003,259793073036,1164,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,951,NaN,1744163775.4413922,258173053947,1161,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,951,NaN,1744163775.4429321,271883145726,1154,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,951,NaN,1744163775.4429328,269853063273,1157,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,951,NaN,1744163775.4499443,259803073323,1165,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,952,NaN,1744163775.4514577,258183054234,1162,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,952,NaN,1744163775.4529338,271893146040,1155,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,952,NaN,1744163775.4529147,269863063560,1158,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,952,NaN,1744163775.4600093,259813073637,1166,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,953,NaN,1744163775.4614556,258193054548,1163,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,953,NaN,1744163775.4629169,271903146327,1156,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,953,NaN,1744163775.4629653,269873063847,1159,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,953,NaN,1744163775.4700065,259823073924,1167,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,954,NaN,1744163775.4714642,258203054835,1164,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,954,NaN,1744163775.4729822,271913146641,1157,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
